iShares Russell 3000 ETF,,,,,,,,,,,,,,
Fund Holdings as of,"Feb 11, 2026",,,,,,,,,,,,,
Inception Date,"May 22, 2000",,,,,,,,,,,,,
Shares Outstanding,"47,500,000.00",,,,,,,,,,,,,
Stock,-,,,,,,,,,,,,,
Bond,-,,,,,,,,,,,,,
Cash,-,,,,,,,,,,,,,
,-,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
FLG,FLAGSTAR BANK NATIONAL ASSOCIATION,Financials,Equity,"1,168,563.68",0.01,"1,168,563.68","83,708.00",13.96,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
KAI,KADANT INC,Industrials,Equity,"1,164,908.36",0.01,"1,164,908.36","3,479.00",334.84,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
GLNG,GOLAR LNG LTD,Energy,Equity,"1,165,465.60",0.01,"1,165,465.60","26,368.00",44.20,Norway,NASDAQ,USD,1.00,USD,-
SAIC,SCIENCE APPLICATIONS INTERNATIONAL,Industrials,Equity,"1,160,864.18",0.01,"1,160,864.18","14,119.00",82.22,United States,NASDAQ,USD,1.00,USD,-
LMND,LEMONADE INC,Financials,Equity,"1,158,371.37",0.01,"1,158,371.37","16,913.00",68.49,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
ACIW,ACI WORLDWIDE INC,Information Technology,Equity,"1,159,285.85",0.01,"1,159,285.85","28,745.00",40.33,United States,NASDAQ,USD,1.00,USD,-
SIRI,SIRIUSXM HOLDINGS INC,Communication,Equity,"1,157,612.10",0.01,"1,157,612.10","52,859.00",21.90,United States,NASDAQ,USD,1.00,USD,-
ENVA,ENOVA INTERNATIONAL INC,Financials,Equity,"1,152,519.42",0.01,"1,152,519.42","7,558.00",152.49,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
ELF,ELF BEAUTY INC,Consumer Staples,Equity,"1,148,766.28",0.01,"1,148,766.28","14,954.00",76.82,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
DOCN,DIGITALOCEAN HOLDINGS INC,Information Technology,Equity,"1,148,846.40",0.01,"1,148,846.40","18,411.00",62.40,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
QLYS,QUALYS INC,Information Technology,Equity,"1,149,779.28",0.01,"1,149,779.28","10,426.00",110.28,United States,NASDAQ,USD,1.00,USD,-
VSNT,VERSANT MEDIA GROUP INC,Communication,Equity,"1,147,360.00",0.01,"1,147,360.00","40,400.00",28.40,United States,NASDAQ,USD,1.00,USD,-
NEU,NEWMARKET CORP,Materials,Equity,"1,148,512.96",0.01,"1,148,512.96","1,646.00",697.76,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
BKD,BROOKDALE SENIOR LIVING INC,Health Care,Equity,"1,144,954.98",0.01,"1,144,954.98","68,274.00",16.77,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
MYRG,MYR GROUP INC,Industrials,Equity,"1,146,270.82",0.01,"1,146,270.82","4,234.00",270.73,United States,NASDAQ,USD,1.00,USD,-
INDV,INDIVIOR PHARMACEUTICALS INC,Health Care,Equity,"1,140,691.68",0.01,"1,140,691.68","33,471.00",34.08,United States,NASDAQ,USD,1.00,USD,-
LCII,LCI INDUSTRIES,Consumer Discretionary,Equity,"1,138,325.40",0.01,"1,138,325.40","7,269.00",156.60,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
HRB,H&R BLOCK INC,Consumer Discretionary,Equity,"1,138,939.23",0.01,"1,138,939.23","38,181.00",29.83,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
SIG,SIGNET JEWELERS LTD,Consumer Discretionary,Equity,"1,132,211.00",0.01,"1,132,211.00","12,260.00",92.35,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
LLYVK,LIBERTY LIVE HOLDINGS INC,Consumer Discretionary,Equity,"1,132,485.20",0.01,"1,132,485.20","12,782.00",88.60,United States,NASDAQ,USD,1.00,USD,-
FOUR,SHIFT4 PAYMENTS INC CLASS A,Financials,Equity,"1,132,800.90",0.01,"1,132,800.90","19,285.00",58.74,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
KRMN,KARMAN HOLDINGS INC,Industrials,Equity,"1,130,058.72",0.01,"1,130,058.72","14,211.00",79.52,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
SARO,STANDARDAERO,Industrials,Equity,"1,131,007.71",0.01,"1,131,007.71","37,839.00",29.89,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
APPF,APPFOLIO INC CLASS A,Information Technology,Equity,"1,128,385.62",0.01,"1,128,385.62","6,313.00",178.74,United States,NASDAQ,USD,1.00,USD,-
DUOL,DUOLINGO INC CLASS A,Consumer Discretionary,Equity,"1,128,631.80",0.01,"1,128,631.80","10,326.00",109.30,United States,NASDAQ,USD,1.00,USD,-
MMS,MAXIMUS INC,Industrials,Equity,"1,127,454.84",0.01,"1,127,454.84","14,878.00",75.78,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
MC,MOELIS CLASS A,Financials,Equity,"1,127,982.17",0.01,"1,127,982.17","16,331.00",69.07,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
WSC,WILLSCOT HOLDINGS CORP CLASS A,Industrials,Equity,"1,123,560.28",0.01,"1,123,560.28","51,398.00",21.86,United States,NASDAQ,USD,1.00,USD,-
YETI,YETI HOLDINGS INC,Consumer Discretionary,Equity,"1,121,764.56",0.01,"1,121,764.56","23,636.00",47.46,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
CBT,CABOT CORP,Materials,Equity,"1,119,511.92",0.01,"1,119,511.92","14,744.00",75.93,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
DLB,DOLBY LABORATORIES INC CLASS A,Information Technology,Equity,"1,117,254.39",0.01,"1,117,254.39","16,171.00",69.09,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
MDU,MDU RESOURCES GROUP INC,Utilities,Equity,"1,116,349.56",0.01,"1,116,349.56","54,403.00",20.52,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
SLGN,SILGAN HOLDINGS INC,Materials,Equity,"1,114,555.20",0.01,"1,114,555.20","22,990.00",48.48,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
ADT,ADT INC,Consumer Discretionary,Equity,"1,112,065.90",0.01,"1,112,065.90","142,390.00",7.81,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
JHX,JAMES HARDIE INDUSTRIES PLC,Materials,Equity,"1,109,628.00",0.01,"1,109,628.00","42,678.00",26.00,Australia,New York Stock Exchange Inc.,USD,1.00,USD,-
AIR,AAR CORP,Industrials,Equity,"1,109,806.04",0.01,"1,109,806.04","9,772.00",113.57,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
LTH,LIFE TIME GROUP HOLDINGS INC,Consumer Discretionary,Equity,"1,110,334.50",0.01,"1,110,334.50","37,385.00",29.70,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
NWE,NORTHWESTERN ENERGY GROUP INC,Utilities,Equity,"1,108,958.45",0.01,"1,108,958.45","16,201.00",68.45,United States,NASDAQ,USD,1.00,USD,-
MHO,M I HOMES INC,Consumer Discretionary,Equity,"1,105,981.73",0.01,"1,105,981.73","7,607.00",145.39,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
PRM,PERIMETER SOLUTIONS INC,Materials,Equity,"1,098,613.44",0.01,"1,098,613.44","40,154.00",27.36,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
IBOC,INTERNATIONAL BANCSHARES CORP,Financials,Equity,"1,096,483.50",0.01,"1,096,483.50","15,282.00",71.75,United States,NASDAQ,USD,1.00,USD,-
ADMA,ADMA BIOLOGICS INC,Health Care,Equity,"1,097,597.60",0.01,"1,097,597.60","67,420.00",16.28,United States,NASDAQ,USD,1.00,USD,-
UCB,UNITED COMMUNITY BANKS INC,Financials,Equity,"1,097,778.24",0.01,"1,097,778.24","31,392.00",34.97,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
MRCY,MERCURY SYSTEMS INC,Industrials,Equity,"1,098,111.10",0.01,"1,098,111.10","13,670.00",80.33,United States,NASDAQ,USD,1.00,USD,-
WSFS,WSFS FINANCIAL CORP,Financials,Equity,"1,094,779.95",0.01,"1,094,779.95","16,183.00",67.65,United States,NASDAQ,USD,1.00,USD,-
GFF,GRIFFON CORP,Industrials,Equity,"1,087,731.26",0.01,"1,087,731.26","11,579.00",93.94,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
STEP,STEPSTONE GROUP INC CLASS A,Financials,Equity,"1,085,901.60",0.01,"1,085,901.60","18,312.00",59.30,United States,NASDAQ,USD,1.00,USD,-
MIRM,MIRUM PHARMACEUTICALS INC,Health Care,Equity,"1,082,399.56",0.01,"1,082,399.56","10,837.00",99.88,United States,NASDAQ,USD,1.00,USD,-
SRRK,SCHOLAR ROCK HOLDING CORP,Health Care,Equity,"1,074,273.46",0.01,"1,074,273.46","22,789.00",47.14,United States,NASDAQ,USD,1.00,USD,-
RUN,SUNRUN INC,Industrials,Equity,"1,073,094.12",0.01,"1,073,094.12","56,007.00",19.16,United States,NASDAQ,USD,1.00,USD,-
RNST,RENASANT CORP,Financials,Equity,"1,073,103.32",0.01,"1,073,103.32","26,308.00",40.79,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
CORT,CORCEPT THERAPEUTICS INC,Health Care,Equity,"1,069,133.55",0.01,"1,069,133.55","26,185.00",40.83,United States,NASDAQ,USD,1.00,USD,-
BILL,BILL HOLDINGS INC,Information Technology,Equity,"1,057,150.66",0.01,"1,057,150.66","22,483.00",47.02,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
OUT,OUTFRONT MEDIA INC,Real Estate,Equity,"1,055,730.72",0.01,"1,055,730.72","40,496.00",26.07,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
FUL,HB FULLER,Materials,Equity,"1,053,564.86",0.01,"1,053,564.86","15,746.00",66.91,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
LBRT,LIBERTY ENERGY INC CLASS A,Energy,Equity,"1,054,568.44",0.01,"1,054,568.44","43,114.00",24.46,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
NG,NOVAGOLD RESOURCES INC,Materials,Equity,"1,052,520.48",0.01,"1,052,520.48","89,424.00",11.77,Canada,Nyse Mkt Llc,USD,1.00,USD,-
ATGE,ADTALEM GLOBAL EDUCATION INC,Consumer Discretionary,Equity,"1,050,581.63",0.01,"1,050,581.63","11,039.00",95.17,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
NHI,NATIONAL HEALTH INVESTORS REIT INC,Real Estate,Equity,"1,049,469.00",0.01,"1,049,469.00","11,892.00",88.25,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
PVH,PVH CORP,Consumer Discretionary,Equity,"1,046,194.56",0.01,"1,046,194.56","15,264.00",68.54,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
PJT,PJT PARTNERS INC CLASS A,Financials,Equity,"1,046,507.76",0.01,"1,046,507.76","6,562.00",159.48,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
S,SENTINELONE INC CLASS A,Information Technology,Equity,"1,047,473.34",0.01,"1,047,473.34","76,907.00",13.62,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
CVLT,COMMVAULT SYSTEMS INC,Information Technology,Equity,"1,047,661.11",0.01,"1,047,661.11","11,931.00",87.81,United States,NASDAQ,USD,1.00,USD,-
KRC,KILROY REALTY REIT CORP,Real Estate,Equity,"1,043,992.44",0.01,"1,043,992.44","32,402.00",32.22,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
WHD,CACTUS INC CLASS A,Energy,Equity,"1,041,294.40",0.01,"1,041,294.40","18,160.00",57.34,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
TDC,TERADATA CORP,Information Technology,Equity,"1,039,313.56",0.01,"1,039,313.56","27,437.00",37.88,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
CUZ,COUSINS PROPERTIES REIT INC,Real Estate,Equity,"1,040,040.45",0.01,"1,040,040.45","44,965.00",23.13,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
SHC,SOTERA HEALTH COMPANY,Health Care,Equity,"1,031,604.30",0.01,"1,031,604.30","59,390.00",17.37,United States,NASDAQ,USD,1.00,USD,-
DORM,DORMAN PRODUCTS INC,Consumer Discretionary,Equity,"1,029,777.29",0.01,"1,029,777.29","7,727.00",133.27,United States,NASDAQ,USD,1.00,USD,-
LGND,LIGAND PHARMACEUTICALS INC,Health Care,Equity,"1,026,871.12",0.01,"1,026,871.12","5,522.00",185.96,United States,NASDAQ,USD,1.00,USD,-
BCC,BOISE CASCADE,Industrials,Equity,"1,021,777.48",0.01,"1,021,777.48","11,428.00",89.41,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
SKT,TANGER INC,Real Estate,Equity,"1,019,260.80",0.01,"1,019,260.80","30,120.00",33.84,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
IRT,INDEPENDENCE REALTY INC TRUST,Real Estate,Equity,"1,016,735.36",0.01,"1,016,735.36","60,448.00",16.82,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
MORN,MORNINGSTAR INC,Financials,Equity,"1,017,542.50",0.01,"1,017,542.50","6,550.00",155.35,United States,NASDAQ,USD,1.00,USD,-
CALM,CAL MAINE FOODS INC,Consumer Staples,Equity,"1,014,380.10",0.01,"1,014,380.10","12,195.00",83.18,United States,NASDAQ,USD,1.00,USD,-
PII,POLARIS INC,Consumer Discretionary,Equity,"1,015,668.00",0.01,"1,015,668.00","15,216.00",66.75,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
PHIN,PHINIA INC,Consumer Discretionary,Equity,"1,012,979.52",0.01,"1,012,979.52","13,027.00",77.76,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
UNF,UNIFIRST CORP,Industrials,Equity,"1,013,429.88",0.01,"1,013,429.88","4,311.00",235.08,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
QS,QUANTUMSCAPE CORP CLASS A,Consumer Discretionary,Equity,"1,013,444.46",0.01,"1,013,444.46","114,903.00",8.82,United States,NASDAQ,USD,1.00,USD,-
EOSE,EOS ENERGY ENTERPRISES INC CLASS A,Industrials,Equity,"1,011,478.26",0.01,"1,011,478.26","87,347.00",11.58,United States,NASDAQ,USD,1.00,USD,-
CDP,COPT DEFENSE PROPERTIES,Real Estate,Equity,"1,006,810.76",0.01,"1,006,810.76","31,084.00",32.39,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
GPK,GRAPHIC PACKAGING HOLDING,Materials,Equity,"1,007,543.08",0.01,"1,007,543.08","81,188.00",12.41,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
EXPO,EXPONENT INC,Industrials,Equity,"1,003,649.68",0.01,"1,003,649.68","13,994.00",71.72,United States,NASDAQ,USD,1.00,USD,-
PEGA,PEGASYSTEMS INC,Information Technology,Equity,"999,379.64",0.01,"999,379.64","26,348.00",37.93,United States,NASDAQ,USD,1.00,USD,-
LRN,STRIDE INC,Consumer Discretionary,Equity,"998,753.97",0.01,"998,753.97","11,631.00",85.87,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
KTB,KONTOOR BRANDS INC,Consumer Discretionary,Equity,"995,822.03",0.01,"995,822.03","14,777.00",67.39,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
COLD,AMERICOLD REALTY INC TRUST,Real Estate,Equity,"996,369.60",0.01,"996,369.60","79,392.00",12.55,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
PLMR,PALOMAR HOLDINGS INC,Financials,Equity,"996,514.80",0.01,"996,514.80","7,570.00",131.64,United States,NASDAQ,USD,1.00,USD,-
BXMT,BLACKSTONE MORTGAGE TRUST REIT CLA,Financials,Equity,"994,096.80",0.01,"994,096.80","49,680.00",20.01,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
TPH,TRI POINTE HOMES INC,Consumer Discretionary,Equity,"992,325.35",0.01,"992,325.35","26,885.00",36.91,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
FBP,FIRST BANCORP,Financials,Equity,"992,364.16",0.01,"992,364.16","43,678.00",22.72,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
HNI,HNI CORP,Industrials,Equity,"993,437.76",0.01,"993,437.76","19,208.00",51.72,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
BKU,BANKUNITED INC,Financials,Equity,"991,123.32",0.01,"991,123.32","20,108.00",49.29,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
FHB,FIRST HAWAIIAN INC,Financials,Equity,"988,690.82",0.01,"988,690.82","36,919.00",26.78,United States,NASDAQ,USD,1.00,USD,-
TGNA,TEGNA INC,Communication,Equity,"986,547.87",0.01,"986,547.87","47,453.00",20.79,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
DIOD,DIODES INC,Information Technology,Equity,"986,622.00",0.01,"986,622.00","12,649.00",78.00,United States,NASDAQ,USD,1.00,USD,-
IPGP,IPG PHOTONICS CORP,Information Technology,Equity,"984,237.50",0.01,"984,237.50","8,875.00",110.90,United States,NASDAQ,USD,1.00,USD,-
AVNT,AVIENT CORP,Materials,Equity,"981,288.70",0.01,"981,288.70","24,010.00",40.87,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
GHC,GRAHAM HOLDINGS COMPANY CLASS B,Consumer Discretionary,Equity,"981,526.95",0.01,"981,526.95",885.00,"1,109.07",United States,New York Stock Exchange Inc.,USD,1.00,USD,-
BHF,BRIGHTHOUSE FINANCIAL INC,Financials,Equity,"981,873.51",0.01,"981,873.51","15,373.00",63.87,United States,NASDAQ,USD,1.00,USD,-
CBU,COMMUNITY FINANCIAL SYSTEM INC,Financials,Equity,"977,180.89",0.01,"977,180.89","14,741.00",66.29,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
AAP,ADVANCE AUTO PARTS INC,Consumer Discretionary,Equity,"969,285.65",0.01,"969,285.65","16,255.00",59.63,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
TDW,TIDEWATER INC,Energy,Equity,"969,341.52",0.01,"969,341.52","13,622.00",71.16,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
DOCS,DOXIMITY INC CLASS A,Health Care,Equity,"969,865.60",0.01,"969,865.60","37,360.00",25.96,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
SYNA,SYNAPTICS INC,Information Technology,Equity,"970,026.75",0.01,"970,026.75","10,689.00",90.75,United States,NASDAQ,USD,1.00,USD,-
HP,HELMERICH & PAYNE INC,Energy,Equity,"968,647.68",0.01,"968,647.68","28,224.00",34.32,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
FULT,FULTON FINANCIAL CORP,Financials,Equity,"966,360.42",0.01,"966,360.42","43,569.00",22.18,United States,NASDAQ,USD,1.00,USD,-
HIMS,HIMS HERS HEALTH INC CLASS A,Health Care,Equity,"961,978.22",0.01,"961,978.22","57,638.00",16.69,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
PAG,PENSKE AUTOMOTIVE GROUP VOTING INC,Consumer Discretionary,Equity,"963,449.64",0.01,"963,449.64","5,562.00",173.22,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
CWEN,CLEARWAY ENERGY INC CLASS C,Utilities,Equity,"958,074.96",0.01,"958,074.96","23,916.00",40.06,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
QTWO,Q2 HOLDINGS INC,Information Technology,Equity,"959,086.18",0.01,"959,086.18","16,939.00",56.62,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
SHAK,SHAKE SHACK INC CLASS A,Consumer Discretionary,Equity,"957,105.52",0.01,"957,105.52","9,863.00",97.04,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
LIVN,LIVANOVA PLC,Health Care,Equity,"955,927.70",0.01,"955,927.70","14,390.00",66.43,United States,NASDAQ,USD,1.00,USD,-
GNW,GENWORTH FINANCIAL INC,Financials,Equity,"956,011.20",0.01,"956,011.20","105,520.00",9.06,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
OTTR,OTTER TAIL CORP,Utilities,Equity,"949,268.71",0.01,"949,268.71","11,047.00",85.93,United States,NASDAQ,USD,1.00,USD,-
WLK,WESTLAKE CORP,Materials,Equity,"947,298.04",0.01,"947,298.04","9,439.00",100.36,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
AVA,AVISTA CORP,Utilities,Equity,"947,730.03",0.01,"947,730.03","22,711.00",41.73,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
NMIH,NMI HOLDINGS INC,Financials,Equity,"945,702.12",0.01,"945,702.12","23,111.00",40.92,United States,NASDAQ,USD,1.00,USD,-
PTEN,PATTERSON UTI ENERGY INC,Energy,Equity,"946,162.28",0.01,"946,162.28","110,404.00",8.57,United States,NASDAQ,USD,1.00,USD,-
BNL,BROADSTONE NET LEASE INC,Real Estate,Equity,"946,495.11",0.01,"946,495.11","48,613.00",19.47,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
TERN,TERNS PHARMACEUTICALS INC,Health Care,Equity,"940,768.08",0.01,"940,768.08","24,347.00",38.64,United States,NASDAQ,USD,1.00,USD,-
MPT,MEDICAL PROPERTIES TRUST REIT INC,Real Estate,Equity,"937,433.40",0.01,"937,433.40","164,462.00",5.70,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
PBH,PRESTIGE CONSUMER HEALTHCARE INC,Health Care,Equity,"938,687.13",0.01,"938,687.13","14,229.00",65.97,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
FIBK,FIRST INTERSTATE BANCSYSTEM INC,Financials,Equity,"936,946.86",0.01,"936,946.86","24,702.00",37.93,United States,NASDAQ,USD,1.00,USD,-
STNG,SCORPIO TANKERS INC,Energy,Equity,"933,171.28",0.00,"933,171.28","13,352.00",69.89,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
HAYW,HAYWARD HOLDINGS INC,Industrials,Equity,"933,505.30",0.00,"933,505.30","55,237.00",16.90,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
CATY,CATHAY GENERAL BANCORP,Financials,Equity,"930,414.80",0.00,"930,414.80","17,489.00",53.20,United States,NASDAQ,USD,1.00,USD,-
LEU,CENTRUS ENERGY CORP CLASS A,Energy,Equity,"930,588.48",0.00,"930,588.48","4,428.00",210.16,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
BFH,BREAD FINANCIAL HOLDINGS INC,Financials,Equity,"928,630.42",0.00,"928,630.42","12,214.00",76.03,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
VICR,VICOR CORP,Industrials,Equity,"929,064.51",0.00,"929,064.51","5,781.00",160.71,United States,NASDAQ,USD,1.00,USD,-
KMT,KENNAMETAL INC,Industrials,Equity,"929,683.92",0.00,"929,683.92","23,092.00",40.26,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
WSBC,WESBANCO INC,Financials,Equity,"925,356.08",0.00,"925,356.08","25,091.00",36.88,United States,NASDAQ,USD,1.00,USD,-
KFY,KORN FERRY,Industrials,Equity,"922,794.26",0.00,"922,794.26","14,786.00",62.41,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
NATL,NCR ATLEOS CORP,Financials,Equity,"923,422.50",0.00,"923,422.50","22,386.00",41.25,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
ICUI,ICU MEDICAL INC,Health Care,Equity,"922,278.39",0.00,"922,278.39","6,243.00",147.73,United States,NASDAQ,USD,1.00,USD,-
OLN,OLIN CORP,Materials,Equity,"918,252.16",0.00,"918,252.16","34,888.00",26.32,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
AAOI,APPLIED OPTOELECTRONICS INC,Information Technology,Equity,"918,438.40",0.00,"918,438.40","18,976.00",48.40,United States,NASDAQ,USD,1.00,USD,-
PSN,PARSONS CORP,Industrials,Equity,"912,305.50",0.00,"912,305.50","15,142.00",60.25,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
BOX,BOX INC CLASS A,Information Technology,Equity,"910,849.86",0.00,"910,849.86","39,042.00",23.33,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
GRAL,GRAIL INC,Health Care,Equity,"907,515.60",0.00,"907,515.60","9,039.00",100.40,United States,NASDAQ,USD,1.00,USD,-
CGON,CG ONCOLOGY INC,Health Care,Equity,"896,319.90",0.00,"896,319.90","16,738.00",53.55,United States,NASDAQ,USD,1.00,USD,-
XENE,XENON PHARMACEUTICALS INC,Health Care,Equity,"894,753.00",0.00,"894,753.00","20,925.00",42.76,United States,NASDAQ,USD,1.00,USD,-
ASH,ASHLAND INC,Materials,Equity,"892,124.70",0.00,"892,124.70","14,290.00",62.43,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
SDRL,SEADRILL LTD,Energy,Equity,"885,446.87",0.00,"885,446.87","20,587.00",43.01,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
OII,OCEANEERING INTERNATIONAL INC,Energy,Equity,"886,362.21",0.00,"886,362.21","25,849.00",34.29,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
WDFC,WD-40,Consumer Staples,Equity,"883,722.30",0.00,"883,722.30","3,743.00",236.10,United States,NASDAQ,USD,1.00,USD,-
WK,WORKIVA INC CLASS A,Information Technology,Equity,"884,359.20",0.00,"884,359.20","13,616.00",64.95,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
NWS,NEWS CORP CLASS B,Communication,Equity,"879,494.16",0.00,"879,494.16","32,866.00",26.76,United States,NASDAQ,USD,1.00,USD,-
LQDA,LIQUIDIA CORP,Health Care,Equity,"877,232.46",0.00,"877,232.46","21,838.00",40.17,United States,NASDAQ,USD,1.00,USD,-
RH,RH,Consumer Discretionary,Equity,"872,938.04",0.00,"872,938.04","4,366.00",199.94,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
HWKN,HAWKINS INC,Materials,Equity,"873,255.20",0.00,"873,255.20","5,840.00",149.53,United States,NASDAQ,USD,1.00,USD,-
RRR,RED ROCK RESORTS ORS CLASS A INC,Consumer Discretionary,Equity,"870,425.66",0.00,"870,425.66","13,418.00",64.87,United States,NASDAQ,USD,1.00,USD,-
FRPT,FRESHPET INC,Consumer Staples,Equity,"868,491.00",0.00,"868,491.00","12,675.00",68.52,United States,NASDAQ,USD,1.00,USD,-
VCTR,VICTORY CAPITAL HOLDINGS CLASS A I,Financials,Equity,"867,420.00",0.00,"867,420.00","11,376.00",76.25,United States,NASDAQ,USD,1.00,USD,-
DNOW,DNOW INC,Industrials,Equity,"861,557.15",0.00,"861,557.15","51,995.00",16.57,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
CELC,CELCUITY INC,Health Care,Equity,"860,001.73",0.00,"860,001.73","8,251.00",104.23,United States,NASDAQ,USD,1.00,USD,-
ALHC,ALIGNMENT HEALTHCARE INC,Health Care,Equity,"860,274.49",0.00,"860,274.49","42,191.00",20.39,United States,NASDAQ,USD,1.00,USD,-
VIRT,VIRTU FINANCIAL INC CLASS A,Financials,Equity,"860,517.91",0.00,"860,517.91","22,687.00",37.93,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
BOKF,BOK FINANCIAL CORP,Financials,Equity,"857,959.24",0.00,"857,959.24","6,329.00",135.56,United States,NASDAQ,USD,1.00,USD,-
VRRM,VERRA MOBILITY CORP CLASS A,Industrials,Equity,"855,813.38",0.00,"855,813.38","46,061.00",18.58,United States,NASDAQ,USD,1.00,USD,-
CHH,CHOICE HOTELS INTERNATIONAL INC,Consumer Discretionary,Equity,"856,212.59",0.00,"856,212.59","7,853.00",109.03,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
